Hora_inicio,Hora_fin,Endpoint,Estado
1710105074.8620632,1710105075.048099,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105074.8599129,1710105075.05282,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105074.903955,1710105075.095742,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105074.9531221,1710105075.150933,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105074.974091,1710105075.1697721,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105074.9961321,1710105075.1939058,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.010391,1710105075.198532,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.048312,1710105075.234328,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.095917,1710105075.287209,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105074.818065,1710105075.327967,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.151156,1710105075.3430378,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.16994,1710105075.35216,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.052974,1710105075.370482,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.198627,1710105075.3825889,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.194025,1710105075.3908422,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.234431,1710105075.422013,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105074.963209,1710105075.458797,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.328079,1710105075.508854,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.343141,1710105075.53489,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.352257,1710105075.544128,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.3909628,1710105075.575385,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.0279622,1710105075.5855749,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.422148,1710105075.612594,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.4589398,1710105075.638271,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.50896,1710105075.6971169,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.53499,1710105075.719039,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.544249,1710105075.722902,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.5754912,1710105075.765593,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.58569,1710105075.7665122,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.612669,1710105075.790711,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.638377,1710105075.836062,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.287371,1710105075.876608,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.3705869,1710105075.8769212,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.6972082,1710105075.885345,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.719149,1710105075.908415,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.722996,1710105075.943682,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.765713,1710105075.946176,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.766578,1710105075.956842,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.790841,1710105075.9812748,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.836173,1710105076.039315,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.876992,1710105076.063332,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.877446,1710105076.0636,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.8854241,1710105076.0687628,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.9085288,1710105076.092163,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.94626,1710105076.150074,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.943816,1710105076.160568,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.9569988,1710105076.1616452,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.981395,1710105076.1731179,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.039527,1710105076.236523,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.06884,1710105076.269332,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.0638201,1710105076.282331,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.063673,1710105076.282797,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.0924768,1710105076.28914,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.150211,1710105076.351726,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.161796,1710105076.3536818,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.1606982,1710105076.3547468,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.173208,1710105076.359039,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.23665,1710105076.451731,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.269511,1710105076.4566069,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.283364,1710105076.470007,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.282901,1710105076.473464,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.2892091,1710105076.473759,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.3548281,1710105076.553076,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.353863,1710105076.557564,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.352013,1710105076.563363,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.359116,1710105076.563605,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105075.382664,1710105076.564449,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.456783,1710105076.6541,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.4701598,1710105076.6609778,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710105076.4519,1710105076.661557,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
