Hora_inicio,Hora_fin,Endpoint,Estado
1710103600.041687,1710103600.672384,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.155195,1710103600.806145,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103599.615245,1710103600.8131242,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103599.654731,1710103600.8719518,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.195768,1710103600.935779,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103599.944065,1710103601.08449,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.307509,1710103601.4180841,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.428821,1710103601.419914,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.480206,1710103601.496833,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.8064,1710103601.97939,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.672571,1710103602.016691,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.813277,1710103602.083054,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.552402,1710103602.215623,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103601.420104,1710103602.3380458,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103601.418241,1710103602.458925,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103601.497098,1710103602.5828638,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.8723788,1710103602.595294,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103601.084592,1710103602.653265,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103601.979928,1710103602.700154,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103600.936084,1710103603.327617,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103602.083331,1710103603.629908,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103602.0171819,1710103604.530977,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710103602.21633,1710103605.62836,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103602.3383338,1710103607.726688,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103602.459219,1710103609.133208,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103602.583322,1710103609.830127,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103602.595554,1710103610.334029,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103602.653729,1710103613.1345,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103602.700644,1710103613.935658,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103603.327807,1710103614.934808,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103603.6302552,1710103615.432298,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103605.6287801,1710103618.535394,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103604.533407,1710103618.634141,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103607.727038,1710103620.235043,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103609.133655,1710103621.02853,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103609.830965,1710103623.932609,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103610.334409,1710103624.1263528,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103613.13489,1710103625.62898,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103613.935963,1710103626.52793,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103615.432699,1710103629.032414,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103614.935172,1710103629.334562,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103618.535677,1710103630.9328058,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103618.634517,1710103632.430997,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103620.235162,1710103634.230379,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103621.029003,1710103634.525889,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103623.932938,1710103636.027124,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103624.1264791,1710103637.82736,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103625.629372,1710103639.32822,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103626.528235,1710103640.1244109,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103629.032743,1710103641.9312682,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103629.334763,1710103643.024765,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103630.933205,1710103644.434747,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103632.431102,1710103645.722309,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103634.2315588,1710103647.226629,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103634.526012,1710103648.429292,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103636.0289762,1710103649.33158,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103637.828012,1710103651.120967,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103639.329976,1710103652.628356,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103640.1247208,1710103653.928424,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103641.931514,1710103654.730628,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103643.025158,1710103656.525276,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103644.4353302,1710103658.323958,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103645.722479,1710103658.827971,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103647.227776,1710103660.122255,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103648.4297101,1710103662.128188,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103649.3320231,1710103663.23154,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103651.121078,1710103664.025134,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103652.629118,1710103665.4241831,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103653.9288828,1710103668.023502,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103656.525583,1710103668.8371599,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103654.731253,1710103668.927731,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103658.3246698,1710103670.222097,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103658.8286772,1710103673.335212,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103662.128515,1710103674.2263749,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103660.1226811,1710103674.3301241,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103663.231897,1710103675.448375,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103664.025507,1710103678.929173,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103668.023912,1710103679.525179,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103668.837423,1710103680.223268,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103665.424295,1710103680.230016,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103668.928011,1710103684.4206421,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103670.2221901,1710103684.5204768,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103673.336215,1710103685.6214669,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103674.226571,1710103685.7276318,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103675.448836,1710103689.425101,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103674.330556,1710103690.02526,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103678.929514,1710103691.4386728,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103679.5252638,1710103691.441796,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103680.230338,1710103693.828139,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103680.223697,1710103695.4276009,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103684.42108,1710103696.5297,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103684.520581,1710103696.7281191,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103685.622059,1710103698.821929,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103685.7279801,1710103700.9270809,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103690.0254169,1710103701.936817,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103689.4254222,1710103701.937691,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103691.438904,1710103704.828171,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103691.442017,1710103705.525859,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103695.42801,1710103706.9226408,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103693.828542,1710103707.82647,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103696.530095,1710103710.022903,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103696.728543,1710103710.6260102,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103698.822098,1710103712.621957,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103700.9273689,1710103712.7237601,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103701.9380531,1710103715.421428,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103701.938682,1710103716.225843,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103705.5259578,1710103717.722353,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103704.8283432,1710103718.226091,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103706.923121,1710103720.722272,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103707.8268192,1710103721.027332,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103720.723551,1710103722.6717162,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103721.0284429,1710103723.272502,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103710.0234082,1710103723.7212238,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103710.626538,1710103723.921008,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103712.726167,1710103724.423502,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103722.6721768,1710103724.979713,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103723.2727811,1710103725.383966,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200
1710103712.6222248,1710103726.221358,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/crear_usuario,200

