Hora_inicio,Hora_fin,Endpoint,Estado
1710104651.3935318,1710104653.641846,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104652.462788,1710104654.2338712,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104652.583937,1710104654.7997718,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104652.842623,1710104655.383765,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104652.961791,1710104656.534231,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104653.0912352,1710104656.657181,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104653.642004,1710104656.784927,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104652.716587,1710104656.913374,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104654.234581,1710104657.0331142,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104654.8001611,1710104657.157772,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104657.157985,1710104657.742453,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104655.384065,1710104657.76791,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104656.534616,1710104658.352562,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104657.743159,1710104658.5115268,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104657.768558,1710104658.569139,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104656.657483,1710104659.009435,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/consultar-usuario/1,201
1710104658.353177,1710104659.202764,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
1710104658.5119328,1710104659.400543,http://application-load-balancer-1315949685.us-east-1.elb.amazonaws.com/registrar-usuario,200
